TestMatchNumber,Wicket,Batter,dismissalMode,Fielder,Runs,innings,opponent,venue,country,matchDate,match,video,description,Milestone,fieldingPosition,wktDetails,player,overs
69,345,MS Dhoni,caught,GC Smith,24,1,v India,Durban,South Africa,26 Dec 2013,Test # 2111,styen-wkt-345,"another one for Steyn, the chainsaw celebration is back, he was pumped up, this one is pitched up outside off, bit wide of the stumps, not much movement, Dhoni chases it and gets a thick edge to first slip, Smith takes it, not the first time Dhoni has been dismissed this way.",,slip-cordon,"345. MS Dhoni c GC Smith b Steyn
Test Match#: 69.0: v India at Durban in 2013 (1st innings)",Steyn,68.6
69,346,Z Khan,caught,AB de Villiers,0,1,v India,Durban,South Africa,26 Dec 2013,Test # 2111,styen-wkt-346,"Steyn is well and truly back, he has five! stunner from de Villiers, that was serious athleticism from the keeper as he leapt and plucked that high to his right, it as a shortish ball, Zaheer backed away towards leg and slashed, got a thick edge, for a second I thought it flew over AB.",,Keeper,"346. Z Khan c AB de Villiers b Steyn
Test Match#: 69.0: v India at Durban in 2013 (1st innings)",Steyn,106.4
69,347,I Sharma,caught,AB de Villiers,4,1,v India,Durban,South Africa,26 Dec 2013,Test # 2111,styen-wkt-347,"Steyn has six, shortish ball just outside off, a thin edge through to de Villiers, who didn't need any acrobatics to snaffle this one, also his career average back below 23.",,Keeper,"347. I Sharma c AB de Villiers b Steyn
Test Match#: 69.0: v India at Durban in 2013 (1st innings)",Steyn,108.2
69,348,V Kohli,caught,AB de Villiers,11,3,v India,Durban,South Africa,26 Dec 2013,Test # 2111,styen-wkt-348,"he's gone first ball! Kohli is not impressed with the decision, in fact he looks shell-shocked and keeps staring back at the South Africans who are in an euphoric huddle. It was shortish in that off stump channel and he pushed at it with minimum foot movement, the ball carries through low to the keeper who pouches it safely. Only it seemed to come off the batsman's shoulder. Oops. Very difficult call, but he's made the wrong one.",,Keeper,"348. V Kohli c AB de Villiers b Steyn
Test Match#: 69.0: v India at Durban in 2013 (2nd innings)",Steyn,36.1
69,349,CA Pujara,bowled,,32,3,v India,Durban,South Africa,26 Dec 2013,Test # 2111,styen-wkt-349,"135 kph, corker! Pujara's off stump is knocked back and India's two big guns are already back in the hut! Dale Steyn on a rampage! It was full, it was angling in, Pujara was getting ready to dead bat it again. But alas, the ball pitches then seams away and canons into the stumps before he could do anything. Unplayable. No need for DRS there. South Africa are rolling.",,,"349. CA Pujara b  Steyn
Test Match#: 69.0: v India at Durban in 2013 (2nd innings)",Steyn,38.6
69,350,I Sharma,caught,AB de Villiers,1,3,v India,Durban,South Africa,26 Dec 2013,Test # 2111,styen-wkt-350,"short ball at the body, too good for Ishant, that was heading for his head, Ishant somehow manages it get bat on it, hits high on the blade and the ball lobs up, Ab de Villiers moves across to the leg side and collects that, exuberant celebrations from Steyn as he reaches 350 Test wickets, I wonder whether he'll injure himself one day during these celebrations.",Yes,Keeper,"350. I Sharma c AB de Villiers b Steyn
Test Match#: 69.0: v India at Durban in 2013 (2nd innings)",Steyn,84.1
70,351,DA Warner,bowled,,12,1,v Australia,Centurion,South Africa,12 Feb 2014,Test # 2119,styen-wkt-351,"whoops! Warner is a powder keg and this time he has exploded in Australia's face, attacking a slightly wide delivery and dragging the ball on to his own stumps! You don't need to give Steyn gifts like that, probably wasn't quite room to cut that delivery, maybe just came back off the pitch a touch and Warner freewheeled the arms, cannoning the ball into the base of leg stump.",,,"351. DA Warner b  Steyn
Test Match#: 70.0: v Australia at Centurion in 2014 (1st innings)",Steyn,4.1
70,352,MJ Clarke,caught,VD Philander,23,1,v Australia,Centurion,South Africa,12 Feb 2014,Test # 2119,styen-wkt-352,"banged in, Clarke hooks... and he's gone, caught at deep fine leg! Steyn is pumping his fist repeatedly towards the ground, his face a rictus of pleasure-pain. Australia's captain has fallen, the short ball does for him, South Africa had set up a clear plan of attack and Clarke wasn't able to resist, couldn't keep on top of the stroke and a top edge flew a long way up, Philander had to wait for it but made no mistake.",,Outfield,"352. MJ Clarke c VD Philander b Steyn
Test Match#: 70.0: v Australia at Centurion in 2014 (1st innings)",Steyn,33.5
70,353,RJ Harris,bowled,,19,1,v Australia,Centurion,South Africa,12 Feb 2014,Test # 2119,styen-wkt-353,"bowled him, Harris drags on! Bit too rich for a No. 9, quick and full and Harris was a little late on it, trying to continue the hurry up with a mow through the covers, thick inside edge and off stump toppled over. Magnificent Wagging Tail momentarily stilled.",,,"353. RJ Harris b  Steyn
Test Match#: 70.0: v Australia at Centurion in 2014 (1st innings)",Steyn,119.3
70,354,PM Siddle,bowled,,2,1,v Australia,Centurion,South Africa,12 Feb 2014,Test # 2119,styen-wkt-354,"bowled, another batsman plays on! Steyn collects four-for, his persistence pays off, another zippy, full ball outside off, Siddle driving on the up and chops down his own timber.",,,"354. PM Siddle b  Steyn
Test Match#: 70.0: v Australia at Centurion in 2014 (1st innings)",Steyn,121.6
70,355,CJL Rogers,bowled,,1,3,v Australia,Centurion,South Africa,12 Feb 2014,Test # 2119,styen-wkt-355,"played on, Steyn takes a wicket with his first ball! Rogers can't believe it, looks up at the skies, the crowd erupts... He went back, the bat was slightly angled, maybe didn't get up quite as much as he tried to cut from very close to his body, the ball rebounded straight down off the bottom edge, pop went the bails, like bread from a toaster.",,,"355. CJL Rogers b  Steyn
Test Match#: 70.0: v Australia at Centurion in 2014 (2nd innings)",Steyn,1.1
70,356,SE Marsh,caught,AB de Villiers,44,3,v Australia,Centurion,South Africa,12 Feb 2014,Test # 2119,styen-wkt-356,"edged, and caught behind! Reward for consistent bowling early this morning, Marsh fiddles outside off without much footwork and the healthy edge is pouched by de Villiers diving to his left.",,Keeper,"356. SE Marsh c AB de Villiers b Steyn
Test Match#: 70.0: v Australia at Centurion in 2014 (2nd innings)",Steyn,72.2
71,357,BJ Haddin,bowled,,9,2,v Australia,Gqeberha,,20 Feb 2014,Test # 2121,styen-wkt-357,"the middle stumps is flat. Steyn is pumped up. This is his first wicket, but what a beauty it is. Late inswing, Haddin plays an expansive drive, misreads the length as this is not quite a half-volley. The ball has time to move in, beats the drive, and crashes into the middle stump. What were you saying, Jean?.",,,"357. BJ Haddin b  Steyn
Test Match#: 71.0: v Australia at Gqeberha in 2014 (1st innings)",Steyn,40.5
71,358,MJ Clarke,caught,F du Plessis,1,4,v Australia,Gqeberha,,20 Feb 2014,Test # 2121,styen-wkt-358,"what a catch. Faf du Plessis has pulled off a stunner standing so close to the stumps at second slip. You have to acknowledge first of all that this slip cordon is very close here. Steyn gets this to swing away after the inswinger, takes the edge, which is always dying, but du Plessis takes the catch when falling forward. Sweet as. Steyn is absolutely thrilled with this.",,slip-cordon,"358. MJ Clarke c F du Plessis b Steyn
Test Match#: 71.0: v Australia at Gqeberha in 2014 (2nd innings)",Steyn,48.4
71,359,SPD Smith,lbw,,0,4,v Australia,Gqeberha,,20 Feb 2014,Test # 2121,styen-wkt-359,"... and he is already the old batsman. Steyn is on absolute fire. Like the buses, he has had to wait, but he has now got two in a row. Inswinger followed by outswinger to take the edge followed by the inswinger to trap him lbw. Too good for a new batsman. Steyn fires this in, just outside off, on a length, and reverses in to beat the bat and hit him plumb in front. Two golden ducks in the innings.",,,"359. SPD Smith lbw  Steyn
Test Match#: 71.0: v Australia at Gqeberha in 2014 (2nd innings)",Steyn,48.5
71,360,BJ Haddin,bowled,,1,4,v Australia,Gqeberha,,20 Feb 2014,Test # 2121,styen-wkt-360,"repeat of the first-innings dismissal. What an absolute gem from Steyn. It is the dip that revere swing comes with and the late swing that does Haddin in. It falls alarmingly for Haddin, who is nowhere near the pitch of the ball, and then it moves in to beat the inside edge and flatten the middle stump. An angry Dale is not good for batting sides.",,,"360. BJ Haddin b  Steyn
Test Match#: 71.0: v Australia at Gqeberha in 2014 (2nd innings)",Steyn,52.6
71,361,RJ Harris,lbw,,6,4,v Australia,Gqeberha,,20 Feb 2014,Test # 2121,styen-wkt-361,"and Steyn thinks this can be finished off tonight. This one nips back in from just outside off, nips back sharply, beats the fighting bat of Harris, hits him in front of leg. The umpire takes a long time before raising his finger. Harris reviews it. The projector shows it to be hitting the top and outer corner of the leg stump. It stays with the umpire.",,,"361. RJ Harris lbw  Steyn
Test Match#: 71.0: v Australia at Gqeberha in 2014 (2nd innings)",Steyn,68.6
72,362,CJL Rogers,caught,GC Smith,25,1,v Australia,Cape Town,South Africa,1 Mar 2014,Test # 2122,styen-wkt-362,"and the mighty Dale is back. Rogers plays a loose shot, driving in front of his body, the ball pitching well short of a driving length. It might even have held its line a touch outside off. A healthy edge is taken, and Smith takes a sharp catch at first slip.",,slip-cordon,"362. CJL Rogers c GC Smith b Steyn
Test Match#: 72.0: v Australia at Cape Town in 2014 (1st innings)",Steyn,13.3
73,363,JK Silva,caught,VD Philander,8,2,v Sri Lanka,Galle,Sri lanka,16 Jul 2014,Test # 2129,styen-wkt-363,"taken! That's a spectacular catch at long leg! He's been bounced out! That's a rare break in concentration for Kaushal who was drawn into hooking a bouncer, an immensely well-directed one, which lifted a lot more than the batsmen expected. Took the top edge and sailed down where Philander raced in, dived forward and plucked a lovely, low catch.",,Outfield,"363. JK Silva c VD Philander b Steyn
Test Match#: 73.0: v Sri Lanka at Galle in 2014 (1st innings)",Steyn,16.3
73,364,DPMD Jayawardene,lbw,,3,2,v Sri Lanka,Galle,Sri lanka,16 Jul 2014,Test # 2129,styen-wkt-364,"Mahela is pondering, he's asking his partner if he should go up to the third ump and so he does. But this looks plumb, unless there is an inside edge. Terrific ball from Steyn, Mahela had been defending a little nervously and this one is seriously full. Almost a yorker and the batsman was a little late in getting his bat down. Also sought to clip through midwicket and Billy lifts the crooked finger. Hawk-Eye agrees with him and Sri Lanka's two big guns are back in the shed.",,,"364. DPMD Jayawardene lbw  Steyn
Test Match#: 73.0: v Sri Lanka at Galle in 2014 (1st innings)",Steyn,35.6
73,365,HDRL Thirimanne,caught,Q de Kock,38,2,v Sri Lanka,Galle,Sri lanka,16 Jul 2014,Test # 2129,styen-wkt-365,"chases after the wide one, that happened the last Steyn over as well and he was lucky not to edge it. This time he's not so lucky. Steyn has a smile from one ear to another as he is mobbed by his team-mates. That's a big strike, and he got it off the perfect sucker ball. Full and swinging away outside off. The bait was set, Thirimanne pounced at it and has to walk back.",,Keeper,"365. HDRL Thirimanne c Q de Kock b Steyn
Test Match#: 73.0: v Sri Lanka at Galle in 2014 (1st innings)",Steyn,71.1
73,366,LD Chandimal,caught,AN Petersen,6,2,v Sri Lanka,Galle,Sri lanka,16 Jul 2014,Test # 2129,styen-wkt-366,"short again and he has picked out short midwicket! What a terrible way to get out, especially with his side in such trouble. Rocks back and nailed it, but he hasn't bothered to keep it down. Steyn is spurring South Africa into a very strong position. More fuel for the people who say Chandimal plays too many and unnecessary shots too early in the innings.",,InField,"366. LD Chandimal c AN Petersen b Steyn
Test Match#: 73.0: v Sri Lanka at Galle in 2014 (1st innings)",Steyn,73.4
73,367,MDK Perera,caught,Q de Kock,0,2,v Sri Lanka,Galle,Sri lanka,16 Jul 2014,Test # 2129,styen-wkt-367,"five for Steyn! You absolute beauty! Points to the dressing room where Allan Donald is clapping heartily! This one was on a good length and reverses in, Dilruwan poked out with bat well away from pad. The inside edge sneaks through and South Africa celebrate.",,Keeper,"367. MDK Perera c Q de Kock b Steyn
Test Match#: 73.0: v Sri Lanka at Galle in 2014 (1st innings)",Steyn,75.3
73,368,WU Tharanga,caught,Q de Kock,14,4,v Sri Lanka,Galle,Sri lanka,16 Jul 2014,Test # 2129,styen-wkt-368,"nicks off! The strength becomes a weakness, as it has happened before. This was full and teasing outside off, Tharanga couldn't help throwing his bat at it and looks back in horror as QdK dives to his left and clings on.",,Keeper,"368. WU Tharanga c Q de Kock b Steyn
Test Match#: 73.0: v Sri Lanka at Galle in 2014 (2nd innings)",Steyn,2.4
73,369,JK Silva,caught,Q de Kock,38,4,v Sri Lanka,Galle,Sri lanka,16 Jul 2014,Test # 2129,styen-wkt-369,"how many times has he done it? Gets some help from the keeper who pulls off a stunner and South Africa have the breakthrough they desperately wanted. This was the perfect length, got the batsmen forward to poke and this time it nips in and snares the edge. Flies to QdK's right and he is up for it. Flings out a hand and pouches it nicely.",,Keeper,"369. JK Silva c Q de Kock b Steyn
Test Match#: 73.0: v Sri Lanka at Galle in 2014 (2nd innings)",Steyn,35.5
73,370,HDRL Thirimanne,caught,AB de Villiers,12,4,v Sri Lanka,Galle,Sri lanka,16 Jul 2014,Test # 2129,styen-wkt-370,"caught in the cordon! Thirimanne's open face hurts him again! This was on a good length and curls away late to fool the batsman who went for a poor on the up drive. AB does the rest, good low catch..",,Keeper,"370. HDRL Thirimanne c AB de Villiers b Steyn
Test Match#: 73.0: v Sri Lanka at Galle in 2014 (2nd innings)",Steyn,53.1
73,371,MDK Perera,caught,Q de Kock,0,4,v Sri Lanka,Galle,Sri lanka,16 Jul 2014,Test # 2129,styen-wkt-371,"has Steyn found another bunny? This time he snares the outside edge of Dilruwan and erupts! Angled in on a good length and the ball held it's line. Had to be played at and the outside edge was the best he could do. De Kock has another catch, how many is he going to finish with after this Test?.",,Keeper,"371. MDK Perera c Q de Kock b Steyn
Test Match#: 73.0: v Sri Lanka at Galle in 2014 (2nd innings)",Steyn,57.3
74,372,WU Tharanga,caught,Q de Kock,11,1,v Sri Lanka,Colombo (SSC),Sri lanka,24 Jul 2014,Test # 2131,styen-wkt-372,"Dale Steyn has given South Africa the breakthrough for the zillionth time in his career, he pounds in and digs it in short of a length, Tharanga arches away from it, but his gloves are in line, and the ball hits them to pop up behind to the keeper, probably not the line and length to be attempting to sway away, did not get up as much as he anticipated too.",,Keeper,"372. WU Tharanga c Q de Kock b Steyn
Test Match#: 74.0: v Sri Lanka at Colombo (SSC) in 2014 (1st innings)",Steyn,4.5
74,373,KC Sangakkara,caught,Imran Tahir,0,1,v Sri Lanka,Colombo (SSC),Sri lanka,24 Jul 2014,Test # 2131,styen-wkt-373,"Sangakkara bounced out first ball, they have had him jumping to snorters in Galle, and this time have taken him out immediately, Steyn goes short, just outside off, it climbs up rapidly, and Sangakkara responds with a pull, but succeeds only in top-edging it tamely to square leg, it did not even get up to chest height, but Sangakkara was keen to dismiss it.",,InField,"373. KC Sangakkara c Imran Tahir b Steyn
Test Match#: 74.0: v Sri Lanka at Colombo (SSC) in 2014 (1st innings)",Steyn,4.6
74,374,WU Tharanga,caught,Q de Kock,30,3,v Sri Lanka,Colombo (SSC),Sri lanka,24 Jul 2014,Test # 2131,styen-wkt-374,"Tharanga's had one edge too many, he is eager to drive again as Steyn pitches it up around off, it then jags further away to take a thin edge through to the keeper.",,Keeper,"374. WU Tharanga c Q de Kock b Steyn
Test Match#: 74.0: v Sri Lanka at Colombo (SSC) in 2014 (2nd innings)",Steyn,10.2
74,375,N Dickwella,caught,AB de Villiers,16,3,v Sri Lanka,Colombo (SSC),Sri lanka,24 Jul 2014,Test # 2131,styen-wkt-375,"backs away outside leg and has a swing at a sharp short ball, AB runs to his left from midwicket, and takes the top edge.",Yes,Keeper,"375. N Dickwella c AB de Villiers b Steyn
Test Match#: 74.0: v Sri Lanka at Colombo (SSC) in 2014 (2nd innings)",Steyn,47.6
75,376,V Sibanda,caught,AN Petersen,0,1,v Zimbabwe,Harare,,9 Aug 2014,Test # 2135,styen-wkt-376,"this one carries and Steyn strikes! Shaping away from length around off, Sibanda opened the face of the bat to defend it but nicked it to third slip for Alviro Petersen who took a low catch.",,slip-cordon,"376. V Sibanda c AN Petersen b Steyn
Test Match#: 75.0: v Zimbabwe at Harare in 2014 (1st innings)",Steyn,2.1
75,377,SC Williams,caught,Q de Kock,24,1,v Zimbabwe,Harare,,9 Aug 2014,Test # 2135,styen-wkt-377,"he's been given out, caught behind! Williams drove at a length ball without footwork just outside off, it came in after pitching and got the edge to the keeper, who appealed straightaway and the umpire raised his finger. Williams doesn't look happy with the decision, though.",,Keeper,"377. SC Williams c Q de Kock b Steyn
Test Match#: 75.0: v Zimbabwe at Harare in 2014 (1st innings)",Steyn,40.5
75,378,R Mutumbami,lbw,,21,1,v Zimbabwe,Harare,,9 Aug 2014,Test # 2135,styen-wkt-378,"the man has struck! Plenty of reverse swing from Steyn as this one pitched just outside off and came in very sharply, Mutumbami was caught on the crease in an attempt t get bat on it but it struck him in front of middle and leg. The umpire raised his finger but it looked like it would have gone down leg.",,,"378. R Mutumbami lbw  Steyn
Test Match#: 75.0: v Zimbabwe at Harare in 2014 (1st innings)",Steyn,62.6
75,379,TL Chatara,caught,Q de Kock,22,1,v Zimbabwe,Harare,,9 Aug 2014,Test # 2135,styen-wkt-379,"Steyn strikes and de Kock takes a good catch! He's been given caught behind but it looks like the ball didn't take anything on its way. It was an outswinger around middle, Chatara defended and played for the angle and the ball swung a long way to go over the stumps to go to the keeper. Replays suggest it probably took the right thigh pad on the way.",,Keeper,"379. TL Chatara c Q de Kock b Steyn
Test Match#: 75.0: v Zimbabwe at Harare in 2014 (1st innings)",Steyn,82.4
75,380,J Nyumbu,caught,Q de Kock,2,1,v Zimbabwe,Harare,,9 Aug 2014,Test # 2135,styen-wkt-380,"strikes with one down the leg side and that's Steyn's fifth! It was going down the leg side after pitching on leg, Nyumbu wanted to play it fine off the pads after moving across a bit and managed a thin edge for de Kock to take an easy catch. All over for Zimbabwe.",,Keeper,"380. J Nyumbu c Q de Kock b Steyn
Test Match#: 75.0: v Zimbabwe at Harare in 2014 (1st innings)",Steyn,92.4
75,381,MA Vermeulen,lbw,,21,3,v Zimbabwe,Harare,,9 Aug 2014,Test # 2135,styen-wkt-381,"gets him lbw! It was a quick delivery swinging in from just outside off, pitched back of length, Vermeulen was trapped on the back foot on his toes in an attempt to defend but the ball jabbed in to hit him just below the knee roll in front.",,,"381. MA Vermeulen lbw  Steyn
Test Match#: 75.0: v Zimbabwe at Harare in 2014 (2nd innings)",Steyn,45.4
75,382,R Mutumbami,caught,Q de Kock,43,3,v Zimbabwe,Harare,,9 Aug 2014,Test # 2135,styen-wkt-382,"he gets a wicket finally, but not with the short ball! It was outside off on length, Mutumbami chased it to run it down towards third man and a thin edge is taken safely by QDK. Fine and fighting innings from Mutumbami comes to an end.",,Keeper,"382. R Mutumbami c Q de Kock b Steyn
Test Match#: 75.0: v Zimbabwe at Harare in 2014 (2nd innings)",Steyn,74.3
75,383,T Panyangara,bowled,,2,3,v Zimbabwe,Harare,,9 Aug 2014,Test # 2135,styen-wkt-383,"goes through! It was a short ball, but it kept low slightly heading towards the off stump and castled the stumps by the time the bat came down. All over for Zimbabwe.",,,"383. T Panyangara b  Steyn
Test Match#: 75.0: v Zimbabwe at Harare in 2014 (2nd innings)",Steyn,76.2
76,384,LR Johnson,caught,AB de Villiers,39,3,v West Indies,Centurion,South Africa,17 Dec 2014,Test # 2150,styen-wkt-384,"that's it! First wicket for Steyn in this Test and first one of the morning. This gets big on Johnson from short of length, moves away a touch and Johnson is not able to get his bat out of the line.. Gets a faint nick to the keeper.",,Keeper,"384. LR Johnson c AB de Villiers b Steyn
Test Match#: 76.0: v West Indies at Centurion in 2014 (2nd innings)",Steyn,32.1
76,385,S Chanderpaul,caught,AB de Villiers,4,3,v West Indies,Centurion,South Africa,17 Dec 2014,Test # 2150,styen-wkt-385,and Chanders is gone now! Steyn on fire here. This is a nasty short one that doesn't get up much at all.. Chanders had crouched right down but he is not able to get his gloves out of the way.. this lobs up for AB to complete a simple catch. Nasty one from Steyn.,,Keeper,"385. S Chanderpaul c AB de Villiers b Steyn
Test Match#: 76.0: v West Indies at Centurion in 2014 (2nd innings)",Steyn,34.4
76,386,MN Samuels,caught,D Elgar,17,3,v West Indies,Centurion,South Africa,17 Dec 2014,Test # 2150,styen-wkt-386,Steyn is the man! A nasty one for Samuels. This is on a fuller length on off but bounces extra.. Samuels was looking to flick it to the leg side but it gets the leading edge and lobs up for the cover fielder. The batsman was arching back like he had been punched it the face.. it was that nasty.,,InField,"386. MN Samuels c D Elgar b Steyn
Test Match#: 76.0: v West Indies at Centurion in 2014 (2nd innings)",Steyn,36.2
76,387,D Ramdin,caught,AB de Villiers,4,3,v West Indies,Centurion,South Africa,17 Dec 2014,Test # 2150,styen-wkt-387,oh wow! They are falling like loose rocks... This is short of length and takes the shoulder of the bat.. it was flying towards Amla at first slip but AB flies full length to his right to snap it with one hand.. What a stunner that is!! That's how you dive for the edges..,,Keeper,"387. D Ramdin c AB de Villiers b Steyn
Test Match#: 76.0: v West Indies at Centurion in 2014 (2nd innings)",Steyn,36.4
76,388,JE Taylor,caught,HM Amla,9,3,v West Indies,Centurion,South Africa,17 Dec 2014,Test # 2150,styen-wkt-388,"and how quickly has he done this! 25th five-for Steyn. This is regulation one. Fuller, swinging away, takes the outside edge and straight to Amla at first slip. What a legend this guy.. No wickets in the firs tinnings for him, didn't bowl much yesterday due to tight groin.. and now this.",,slip-cordon,"388. JE Taylor c HM Amla b Steyn
Test Match#: 76.0: v West Indies at Centurion in 2014 (2nd innings)",Steyn,40.3
76,389,SS Cottrell,caught,KJ Abbott,4,3,v West Indies,Centurion,South Africa,17 Dec 2014,Test # 2150,styen-wkt-389,game over! Cottrell can only manage a leading edge as he looks to clip this short one to the leg side.. this lobs up for the fielder at midwicket.,,InField,"389. SS Cottrell c KJ Abbott b Steyn
Test Match#: 76.0: v West Indies at Centurion in 2014 (2nd innings)",Steyn,42.3
78,390,KC Brathwaite,caught,D Elgar,7,1,v West Indies,Cape Town,South Africa,2 Jan 2015,Test # 2154,styen-wkt-390,"there's the breakthrough! Will that fire Steyn up? Back of a length outside off, Brathwaite pushes hard at it off the back foot and the thick edge flies low to gully who takes a smart catch. He's been keen to feel bat on ball all morning..",,close-in,"390. KC Brathwaite c D Elgar b Steyn
Test Match#: 78.0: v West Indies at Cape Town in 2015 (1st innings)",Steyn,13.2
78,391,D Ramdin,caught,DW Steyn,53,1,v West Indies,Cape Town,South Africa,2 Jan 2015,Test # 2154,styen-wkt-391,"there's the breakthrough! Steyn's the man, late in the day. It's a full, straight delivery. Ramdin is early on the shot, perhaps aiming too much leg side, the ball straightened a touch on him and lobs a catch back to Steyn.",,return catch,"391. D Ramdin c DW Steyn b Steyn
Test Match#: 78.0: v West Indies at Cape Town in 2015 (1st innings)",Steyn,85.2
78,392,J Blackwood,lbw,,56,1,v West Indies,Cape Town,South Africa,2 Jan 2015,Test # 2154,styen-wkt-392,"he's struck! Look pretty straight first up. Full, on the stumps, Blackwood falling across slightly. He calls for the review but more out of hope than expectation, I think. Unless he's hit it. Which he hasn't. Smashing leg stump full on. Three reds. Another West Indies batsman falls between 43 and, now, 56..",,,"392. J Blackwood lbw  Steyn
Test Match#: 78.0: v West Indies at Cape Town in 2015 (1st innings)",Steyn,94.1
78,393,JO Holder,caught,S van Zyl,23,1,v West Indies,Cape Town,South Africa,2 Jan 2015,Test # 2154,styen-wkt-393,"he's given it away, poor stroke! Short of a length, lures him into a pull, he's nowhere near in control and it just goes straight up in the air and lands safely in the hands of mid-on.",,InField,"393. JO Holder c S van Zyl b Steyn
Test Match#: 78.0: v West Indies at Cape Town in 2015 (1st innings)",Steyn,96.3
78,394,J Blackwood,bowled,,13,3,v West Indies,Cape Town,South Africa,2 Jan 2015,Test # 2154,styen-wkt-394,"full delivery, shapes away a little and bowled him! Steyn strikes with a lovely ball, angled in before seaming away a little and takes out middle and off stumps. Blackwood playing across it a little trying to go with the angle but when it straightened he was done for.",,,"394. J Blackwood b  Steyn
Test Match#: 78.0: v West Indies at Cape Town in 2015 (2nd innings)",Steyn,71.6
78,395,D Ramdin,caught,SR Harmer,0,3,v West Indies,Cape Town,South Africa,2 Jan 2015,Test # 2154,styen-wkt-395,"and another! He's on fire. Yes, South Africa sense the moment. Wasn't his best ball, was swinging into the pads but Ramdin couldn't keep it down and it's well caught by van Zyl coming forward just in front of square leg.",,InField,"395. D Ramdin c SR Harmer b Steyn
Test Match#: 78.0: v West Indies at Cape Town in 2015 (2nd innings)",Steyn,73.1
78,396,SJ Benn,caught,AB de Villiers,0,3,v West Indies,Cape Town,South Africa,2 Jan 2015,Test # 2154,styen-wkt-396,that's the edge! Only a matter of time. Prodding outside off at a full ball without any footwork and a thin nick is found.,,Keeper,"396. SJ Benn c AB de Villiers b Steyn
Test Match#: 78.0: v West Indies at Cape Town in 2015 (2nd innings)",Steyn,77.4
79,397,Mushfiqur Rahim,lbw,,28,2,v Bangladesh,Chattogram,Bangladesh,21 Jul 2015,Test # 2172,styen-wkt-397,"an appeal for lbw, umpire Wilson shakes his head. Amla wants a review. On a length and curls in, Mushfiq is smacked on the back thigh. No signs of an inside edge. The noise came from the bat jamming the pad. The projections show that it would have hit middle and the decision has been overturned. Mushfiq has to depart. Steyn finally strikes, has his hands aloft and is mobbed by his team-mates. His headband is all messed up....",,,"397. Mushfiqur Rahim lbw  Steyn
Test Match#: 79.0: v Bangladesh at Chattogram in 2015 (1st innings)",Steyn,72.5
79,398,Taijul Islam,caught,D Elgar,9,2,v Bangladesh,Chattogram,Bangladesh,21 Jul 2015,Test # 2172,styen-wkt-398,"Steyn strikes, again. Taken by Elgar. Short and rises outside off, at 140.6ks, Tajul aims to dab it between slip and gully. No dice. Elgar dives across to his right and completes a smart catch.",,close-in,"398. Taijul Islam c D Elgar b Steyn
Test Match#: 79.0: v Bangladesh at Chattogram in 2015 (1st innings)",Steyn,114.3
79,399,Mustafizur Rahman,caught,JP Duminy,3,2,v Bangladesh,Chattogram,Bangladesh,21 Jul 2015,Test # 2172,styen-wkt-399,"Bangladesh have been bowled out for 326, with a lead of 78. Steyn has his 399th Test wicket.. Banged in short and follows Mustafizur, who had made room, ramping it in the air. Duminy runs back from backward point and pulls off another smart catch.",,InField,"399. Mustafizur Rahman c JP Duminy b Steyn
Test Match#: 79.0: v Bangladesh at Chattogram in 2015 (1st innings)",Steyn,140.6
80,400,Tamim Iqbal,caught,HM Amla,6,1,v Bangladesh,Mirpur,Bangladesh,30 Jul 2015,Test # 2174,styen-wkt-400,"full, wide, 400! That was a loose shot from Tamim, chasing at it a long way from his body with an angled bat, and the top-edge goes to first slip at chest height. Amla wraps his hands around the ball, and Steyn becomes the second South African to get to the landmark, after Shaun Pollock. Joint second-fastest in terms of Test matches, alongside Richard Hadlee and behind Muttiah Muralitharan, to the mark, and fastest in terms of balls..",Yes,slip-cordon,"400. Tamim Iqbal c HM Amla b Steyn
Test Match#: 80.0: v Bangladesh at Mirpur in 2015 (1st innings)",Steyn,4.3
80,401,Mahmudullah,caught,T Bavuma,35,1,v Bangladesh,Mirpur,Bangladesh,30 Jul 2015,Test # 2174,styen-wkt-401,"and he's struck! It's full and straight, homing in on the stumps with a bit of reverse. Not as full as Mahmudullah thought it was, maybe. Went for the flick, hit it uppishly, and hit it straight to short midwicket.",,InField,"401. Mahmudullah c T Bavuma b Steyn
Test Match#: 80.0: v Bangladesh at Mirpur in 2015 (1st innings)",Steyn,62.4
80,402,Mohammad Shahid,bowled,,1,1,v Bangladesh,Mirpur,Bangladesh,30 Jul 2015,Test # 2174,styen-wkt-402,"gone, gone. That was a length ball, homing in on the top of off stump. Shahid made room to carve through the off side, and missed by a long way. The bails go flying, and that's the end of the day's play.",,,"402. Mohammad Shahid b  Steyn
Test Match#: 80.0: v Bangladesh at Mirpur in 2015 (1st innings)",Steyn,88.1
82,403,AN Cook,caught,D Elgar,0,1,v England,Durban,South Africa,26 Dec 2015,Test # 2196,styen-wkt-403,"edged and taken! That's surely woken everyone up, Steyn tears off the wrapping paper and presents South Africa with a gift in his second over, the England captain on a plate! This did something off the pitch, jagging away as Cook fished at it and a thick edge travelled in slow motion safely into Elgar's midriff.",,slip-cordon,"403. AN Cook c D Elgar b Steyn
Test Match#: 82.0: v England at Durban in 2015 (1st innings)",Steyn,2.5
